Application_ID,Candidate_ID,Candidate_Name,Age,Gender,Education,Degree,Graduation_Year,Experience_Years,Candidate_Skills,Job_ID,Job_Title,Company_Name,Industry,Job_Location,State,Job_Type,Work_Mode,Required_Skills,Minimum_Experience,Salary_Range,Salary_Expected_LPA,Salary_Offered_LPA,Application_Date,Application_Source,Application_Status,Interview_Status,Final_Status,Skills_Match_Percentage,Experience_Match,Eligibility_Status,Job_Match_Score,Days_to_Response
APP101331,CAND22423,Sneha Khanna,20,Female,PhD,B.Tech,2020,3.8,"SQL, JIRA, Selenium, API Testing, Adaptability, Automation Testing, Agile, Bug Tracking",JOB5869,QA Tester,Silverline Global,Information Technology,Pune,Maharashtra,Full-Time,Work From Home,"SQL, Selenium, Bug Tracking, Regression Testing",8,Rs. 4.6 - 6.7 LPA,"6,50,000",4.5L,28-Jan-24,Campus Placement,Shortlisted,Scheduled,In Process,77.4,No,Not Eligible,52.7,7
APP116869,CAND33772,Rahul Saxena,39,Male,Bachelor's,B.E,2005,5,"Data Structures, REST API, Java, Spring Boot",JOB5885,Software Developer, Panther Global,Information Technology,Hyderabad,Telangana,Contract,Hybrid,"JavaScript, Git, Java, Data Structures, Algorithms",0,Rs. 9.6 - 14.4 LPA,13.1L,11.1,09/20/2023,Naukri,on hold,Cancelled,In Process,42.4,Yes,Partially Eligible,68.4,14
APP103005,CAND26613,Rohan Mehta,31,Male,Bachelor's,M.Tech,2011,5.8,"Data Structures, C++, REST API, MS Office",JOB5210,Software Developer,Trident Pvt Ltd,Information Technology,Mumbai,Maharashtra,Part-Time,Work From Office,"Spring Boot, C++, Algorithms, JavaScript, Java",2,10.9 to 15.7 Lakhs,12.8,11.4 LPA,30-12-2025,Referral,Pending,Not Scheduled,In Process,19.4,Yes,Not Eligible,49.6,39
APP113369,CAND29015,Aarav Das,,Male,Bachelor's,B.Sc Statistics,2020,5,"Python, SQL, Scikit-learn, Machine Learning, Deep Learning, Data Visualization",JOB5840,Data Scientist,Bharat Digital,Information Technology,Kolkata,West Bengal,Internship,Hybrid,"Machine Learning, Scikit-learn, Deep Learning, NLP, Pandas, SQL",2,11.6-16.4 LPA,15.8L,"14,50,000",17-10-2025,Company Website,Short-listed,Scheduled,In Process,66.6,Yes,Eligible,77.2,27
APP106198,CAND34112,Harini Verma,27,Female,Master's,MCA,2025,0,"Adaptability, Test Cases, Selenium, Automation Testing, API Testing, Manual Testing, JIRA, Time Management, SQL",JOB5136,QA Tester,Vertex Industries,Information Technology,Kolkata,West Bengal,Full-Time,Work From Office,"Test Cases, Agile, Manual Testing, Selenium, SQL",3,3-4.0 LPA,2.6,2.6,26-06-2024,,rejected,Cancelled,Rejected,77.7,No,Not Eligible,51.3,33
APP102790,CAND23164,Chirag Singh,43,Male,Bachelor's,B.Tech,2009,7.4,"Data Visualization, NLP, Problem Solving, Statistics, Scikit-learn, Deep Learning",JOB5899,Data Scientist,Nova Labs,Information Technology,Chennai,Tamil Nadu,Part-Time,Hybrid,"Data Visualization, Pandas, Statistics, NLP, SQL",8,15.4L-20.2L,18.0 LPA,INR 17.0,15-Dec-24,Naukri,Applied,Not Scheduled,In Process,58.8,No,Not Eligible,,41
APP114783,CAND21212,Harini Mehta,20,Female,Master's,BBA,2008,8.6,"Onboarding, Attendance Management, Communication, MS Office, HRMS",JOB5226,HR Executive,Infinity Innovations,Human Resources,Gurugram,Haryana,Full-Time,Work From Home,"Payroll, Communication, Labour Law, Attendance Management",2,Rs. 6.4 - 8.0 LPA,INR 7.7,5.6,28-Mar-24,,Pending,Not Scheduled,In Process,51.4,Yes,Eligible,71.9,26
APP115638,CAND33590,Rohan Raman,33,Male,Bachelor's,B.A,2016,9,"MS Office, Email Support, Chat Support",JOB5398,Customer Support Executive,Coral Solutions,BPO / Customer Service,Gurgaon,Haryana,Full-Time,Work From Office,"Customer Handling, MS Office, CRM Software, Email Support, Chat Support",2,4.6L-5.5L,,4,02-06-2025,Company Website,ON HOLD,Not Scheduled,In Process,60.1,Yes,Eligible,79.5,32
APP100351,CAND32475,Mohan Ghosh,44,Male,Diploma,B.Sc Computer Science,2019,6,"AWS, Shell Scripting, Backup Management, Linux, Time Management",JOB5251,SYSTEM ADMINISTRATOR,Vantage Pvt Ltd,Information Technology,Mumbai,Maharashtra,Full-Time,Work From Home,"AWS, Virtualization, Windows Server, Active Directory, Shell Scripting",0,6.9-9.1 LPA,8.9L,7.6 LPA,09-12-2024,Naukri,Rejected,Not Scheduled,Rejected,42.3,Yes,Partially Eligible,62,34
APP103427,CAND23181,Deepak Krishnan,24,Male,12th,B.A,2007,0.5,"MS Office, Exit Formalities, Communication, Labour Law, Employee Engagement, Payroll, Recruitment",JOB5625,HR Executive,Solstice Solutions,Human Resources,Gurugram,Haryana,Contract,Work From Home,"Labour Law, Onboarding, Payroll, Attendance Management, Communication, Recruitment",3,2.5L-3.6L,3.1 LPA,2.3L,21-04-2025,Referral,rejected,Not Scheduled,Rejected,65.8,No,Not Eligible,49.1,25
APP120140,CAND30811,Kabir Chandran,30,Male,Diploma,B.Tech,2010,4.4,"Linux, Networking, Shell Scripting",JOB5619,System Administrator,Ganga Services,Information Technology,Salem,Tamil Nadu,Full-Time,Hybrid,"Security, AWS, Linux, Backup Management, Troubleshooting",2,Rs. 5.7 - 7.9 LPA,5.9,6.7 LPA,04-07-2023,Campus Placement,Rejected,,Rejected,18.5,Yes,Not Eligible,47.4,29
APP117603,CAND27241,Uma Das,43,Female,Diploma,B.A,2008,5.6,"SEM, SEO Tools, Google Ads",JOB5577,Digital Marketing Executive,Yellowstone Servies,Marketing & Advertising,Kolkata,West Bengal,Full-Time,Work From Home,"Content Marketing, Email Marketing, Canva, SEM, Google Ads",0,520000-710000,INR 7.1,5.3,22-07-2024,Referral,Short-listed,Scheduled,In Process,41.8,Yes,Partially Eligible,68.9,11
APP103859,CAND27569,,38,Male,Master's,BBA,2021,2,"Target Achievement, Sales Reporting, Presentation Skills, Cold Calling, CRM Software",JOB5193,Sales Executive,Bright Industries,Sales & Business Development,Salem,Tamil Nadu,Full-Time,Hybrid,"Negotiation, Cold Calling, Sales Reporting, Market Research",2,280000-440000,"3,50,000",3.7,18-10-2024,Referral,Reject,Not Scheduled,Rejected,51.1,Partial,Partially Eligible,54.2,26
APP101582,CAND20879,Manoj Krishnan,26,Male,Bachelor's,B.A,2019,0.3,"Email Marketing, Copywriting, SEO Tools, Problem Solving, Time Management",JOB5831,Digital Marketing Executive,Magna Systems,Marketing & Advertising,Kolkata,West Bengal,Full-Time,Work From Office,"Email Marketing, SEO, Google Analytics, Social Media Marketing, Content Marketing",1,250000-370000,2.5L,,10-02-2024,Referral,REJECTED,Cancelled,Rejected,18.9,No,Not Eligible,18.7,13
APP115428,CAND31249,Anil Balan,39,Male,Bachelor's,Diploma in IT,2025,0,"Virtualization, AWS, Backup Management, Windows Server, Security, Troubleshooting",JOB5708,System Administrator,Yellowstone Digital,Information Technology,MUMBAI,Maharashtra,Full-Time,Work From Office,"Networking, Troubleshooting, Windows Server, Active Directory, AWS",4,Rs. 3.5 - 4.6 LPA,3.5,3.5,13-Oct-23,Referral,Reject,Not Scheduled,Rejected,60.5,No,Not Eligible,42.6,32
APP100857,CAND22449,Ravi Gupta,40,Male,Bachelor's,B.E,2014,11,"Git, Spring Boot, Java, SQL, Python, C++, JavaScript",JOB5193,Software Developer,Shakti Corp,Information Technology,Gurugram,Haryana,Part-Time,Hybrid,"Git, Java, Python, Algorithms",2,1760000-2000000,"20,70,000",18.6,09/15/2024,Company Website,Interview Scheduled,Completed,In Process,77.9,Yes,Eligible,84.9,42
APP114131,CAND28932,Ramesh Malhotra,28,Male,Bachelor's,B.Tech,2016,9,"Bug Tracking, Regression Testing, Test Cases, Selenium, SQL, API Testing",JOB5298,QA Tester,Infinity Corp,Information Technology,Pune,Maharashtra,Full-Time,Work From Home,"Test Cases, SQL, Automation Testing, Manual Testing",4,8.2 to 10 Lakhs,"9,50,000","9,00,000",02/15/2025,LinkedIn,Rejected,Not Scheduled,Rejected,51.8,Yes,Eligible,74.7,1
APP115934,CAND28940,Suresh Arora,22,Male,Bachelor's,B.Sc,2002,7,"Requirement Gathering, Documentation, Agile, Excel",JOB5378,Business Analyst,Lotus Enterprises,Information Technology,kochi,Kerala,Full-Time,Work From Office,"SQL, Excel, Agile, JIRA, Power BI",1,9.5-12.5 LPA,12.5L,9.2,25-03-2024,Naukri,Not Selected,Not Scheduled,Rejected,38.8,Yes,Partially Eligible,63.2,30
APP111590,CAND28502,Prakash Kumar,43,Male,12th,BBA,2011,9.2,"Business Process Modeling, Documentation, Communication, Excel",JOB5215,Business Analyst,Infinity Services,Information Technology,Pune,Maharashtra,Full-Time,Work From Office,"Excel, JIRA, Communication, Documentation, Agile, Business Process Modeling",3,Rs. 11.7 - 14 LPA,14.7 LPA,INR 10.3,17-Feb-23,LinkedIn,Rejected,Not Scheduled,Rejected,67.7,Yes,Eligible,80.8,37
APP118330,CAND29875,,44,Female,Bachelor's,M.Tech,2012,6.5,"Deep Learning, Adaptability, English Proficiency, SQL, NLP, Machine Learning",JOB5891,Data Scientist,Trident Industries,Information Technology,CHENNAI,Tamil Nadu,Full-Time,Work From Office,"Deep Learning, TensorFlow, SQL, NLP, Statistics, Pandas",3,14.0-18.8 LPA,18.1,14.7,07-08-2023,Campus Placement,Interview Scheduled,Completed,In Process,49.7,Yes,Partially Eligible,70.5,23
APP103754,CAND24667,Suma Joshi,26,Female,Diploma,MBA Marketing,2008,0.2,"CRM Software, Sales Reporting, Cold Calling, Presentation Skills, Negotiation",JOB5641,Sales Executive,Solstice Corp,Sales & Business Development,Mumbai,Maharashtra,Full-Time,Work From Office,"Presentation Skills, Target Achievement, Cold Calling, Market Research",6,2.5-3.4 LPA,2.8,2,01-11-2024,Indeed,applied,Not Scheduled,In Process,50.9,No,Not Eligible,39.8,17
APP108501,CAND24562,Arun Malhotra,41,Male,Bachelor's,MBA Marketing,2016,9,"SEO, Email Marketing, Social Media Marketing, Google Analytics, SEM, Canva",JOB5083,Digital Marketing Executive,Quantum Ventures,Marketing & Advertising,Mumbai,Maharashtra,Full-Time,Work From Home,"Copywriting, SEO, Google Analytics, Google Ads, Email Marketing, Canva",1,7.4L-9.0L,"8,80,000","8,40,000",12-03-2024,LinkedIn,SHORTLISTED,Not Scheduled,In Process,65.5,Yes,Eligible,76.8,6
APP107591,CAND33988,Swati Joshi,21,Female,Master's,MBA,2025,0,"Excel, JIRA, SQL, Communication, Agile",JOB5518,Business Analyst,Ironclad Infotech,Information Technology,Gurugram,Haryana,Full-Time,Work From Office,"Documentation, Power BI, Requirement Gathering, Communication, Excel",1,4L-5.5L,"3,50,000",4,03-08-2023,Indeed,Applied,Cancelled,In Process,42,No,Not Eligible,31.6,34
APP113821,CAND32472,Vijay Joshi,34,Male,Diploma,MBA Marketing,2017,6.3,"Copywriting, Email Marketing, SEO Tools, SEM, Google Ads, Content Marketing, Canva",JOB5775,Digital Marketing Executive,Silverline Infotech,Marketing & Advertising,BENGALURU,Karnataka,Contract,Work From Office,"Google Analytics, SEM, Email Marketing, Copywriting, Google Ads",6,Rs. 5.6 - 7.6 LPA,6.1,INR 5.7,13-08-2025,Company Website,Applied,Not Scheduled,In Process,81.6,Partial,Partially Eligible,72.7,39
APP106578,CAND27745,Shweta Chawla,34,Female,Master's,B.Com,2023,1,"Critical Thinking, PowerPoint, Forecasting, Ratio Analysis, Financial Reporting, Excel, Valuation",JOB5190,Financial Analyst,Vertex Digital,Finance & Accounting,Ahmedabad,Gujarat,Full-Time,Work From Office,"Financial Reporting, SQL, Excel, PowerPoint",2,400000-620000,"4,30,000",3.7,22-01-2024,LinkedIn,Rejected,Not Scheduled,Rejected,74.8,No,Not Eligible,55.4,7
APP104132,CAND30190,Sundar Chawla,26,,PhD,M.Sc Data Science,2021,0,"Machine Learning, SQL, Presentation Skills, Deep Learning, Data Visualization, TensorFlow, NLP",JOB5464,Data Scientist,Everest Digital,Information Technology,Pune,Maharashtra,Part-Time,Work From Office,"SQL, TensorFlow, Python, Pandas, NLP, Statistics",3,600000-840000,5.7,6.1 LPA,02-05-2024,Campus Placement,On Hold,Not Scheduled,In Process,52.7,No,Not Eligible,40.2,35
APP112857,CAND21585,Krishna Jain,30,Male,Bachelor's,B.A,2007,1,"WordPress, SEO Writing, Grammar, Creativity, Copywriting",JOB5490,Content Writer,Delta Technologies,Media & Communication,kolkata ,West Bengal,Full-Time,Work From Office,"Research, Creativity, Content Writing, Editing, Blogging",2,2.5-3.6 LPA,2.9L,,24-12-2024,Indeed,applied,Cancelled,In Process,20.5,No,Not Eligible,22.1,3
APP112186,CAND20926,Meena Malhotra,29,Female,Master's,MCA,2025,0,"Statistics, Critical Thinking, Scikit-learn, SQL, Python, Machine Learning, Data Visualization, English Proficiency, Pandas",JOB5295,Data Scientist,Panther Infotech,Information Technology,Chennai,Tamil Nadu,Full-Time,Work From Office,"Scikit-learn, Statistics, TensorFlow, Machine Learning, Data Visualization, Python",4,Rs. 6 - 8.4 LPA,5.7,5.3 LPA,06-08-2024,Company Website,Rejected,Not Scheduled,Rejected,83.6,No,Not Eligible,60,4
APP118049,CAND33446,Raghav Sen,39,Male,12th,BBA,2002,2.9,"Communication, Cold Calling, CRM Software",JOB5313,Sales Executive,Nimbus Networks,Sales & Business Development,Ahmedabad,Gujarat,Full-Time,Work From Home,"Communication, Sales Reporting, Lead Generation, Negotiation, Target Achievement",5,Rs. 3.3 - 4.9 LPA,3.8,3.8,01-12-2025,LinkedIn,pending ,Not Scheduled,In Process,18.3,No,Not Eligible,18.3,4
APP105189,CAND24897,Nithya Sharma,33,Female,Master's,M.Tech,2002,2,"Scikit-learn, Statistics, Machine Learning, Python, TensorFlow, SQL, Data Visualization",JOB5165,Data Scientist,Fusion Ventures,Information Technology,Kochi,Kerala,Contract,Work From Office,"Statistics, Pandas, Deep Learning, Python",8,6.8L-11.6L,INR 9.2,9.3,13-10-2023,Campus Placement,Not Selected,Not Scheduled,Rejected,52.5,No,Not Eligible,39.8,13
APP114767,CAND33058,Girija Sen,39,Female,12th,MA English,2005,2.8,"Grammar, Research, Blogging, Editing, SEO Writing, Content Writing",JOB5726,Content Writer,Lotus Enterprises,Media & Communication,Noida,Uttar Pradesh,Full-Time,Work From Office,"Content Writing, Proofreading, Creativity, Copywriting, Grammar",2,310000-440000,"3,70,000",3,14-04-2025,Company Website,Applied,Cancelled,,42,Yes,Partially Eligible,62.3,32
APP107714,CAND24629,Kiran Sen,21,Male,Master's,B.Tech,2023,1,"React, JavaScript, Node.js, REST API",JOB5035,Web Developer,Zephyr Infotech,Information Technology,Gurugram,Haryana,Full-Time,Hybrid,"TypeScript, Bootstrap, JavaScript, React, Git",6,350000-610000,INR 4.8,3.5,10-Apr-25,Referral,REJECTED,Not Scheduled,Rejected,42.4,No,Not Eligible,33.2,29
APP101605,CAND28532,Manoj Raman,30,Male,Master's,BBA,2005,6.2,"Communication, HRMS, Labour Law, MS Office, Payroll",JOB5232,HR Executive,Quest Enterprises,Human Resources,Chennai,Tamil Nadu,Full-Time,Work From Office,"Communication, Employee Engagement, Recruitment, MS Office",6,509999-670000,5.9L,5.8,17-Jul-23,Company Website,APPLIED,Not Scheduled,In Process,51.2,Partial,Partially Eligible,52.2,10
APP105022,CAND31314,Yamini Chopra,30,Female,,BBA,2016,9,"Lead Generation, Market Research, Client Relationship, Negotiation, CRM Software, Cold Calling, Communication",JOB5507,Sales Executive,Xcel Corp,Sales & Business Development,Coimbatore,Tamil Nadu,Contract,Work From Home,"Communication, Presentation Skills, Client Relationship, Lead Generation",1,Rs. 6.6 - 8.0 LPA,7.4,5.7 LPA,07-10-2025,Indeed,Selcted,Completed,Offer Declined,73.2,Yes,Eligible,80.9,45
APP113731,CAND24014,Rajesh Menon,22,Male,Bachelor's,B.Com,2018,7,"Auditing, Tally, Bank Reconciliation, Excel, Bookkeeping, Accounts Payable, Taxation",JOB5856,Accountant,Vindhya Systems,Finance & Accounting,Noida,Uttar Pradesh,Full-Time,Work From Office,"Bank Reconciliation, TDS, Accounts Payable, GST, Taxation",0,5.0 to 6.3 Lakhs,5.4L,INR 5.8,20-11-2025,LinkedIn,Interview Scheduled,Completed,In Process,57.1,Yes,Eligible,77.1,27
APP114661,CAND20886,Chirag Nair,23,Male,Bachelor's,B.A,2014,5.5,"Onboarding, Employee Engagement, Exit Formalities, Recruitment",JOB5270,HR Executive,Trident Corp,Human Resources,Ahmedabad,Gujarat,Part-Time,Work From Office,"MS Office, Onboarding, Attendance Management, Communication, Recruitment",4,470000-640000,4.8 LPA,5.4,29-08-2025,Naukri,rejected,,Rejected,37.1,Yes,Partially Eligible,64.4,22
APP115423,CAND27525,Suma Murugan,21,Female,12th,MBA Finance,2007,,"English Proficiency, Problem Solving, Excel, Forecasting, Ratio Analysis",JOB5882,Financial Analyst,Saffron Global,Finance & Accounting,Ahmedabad,Gujarat,Internship,Hybrid,"Risk Analysis, Budgeting, Excel, Ratio Analysis, Financial Reporting",5,10.8 to 13 Lakhs,13.5L,11.6,27-01-2025,Naukri,rejected,Not Scheduled,Rejected,39.5,Yes,Partially Eligible,59.9,34
APP104179,CAND33464,Arjun Mehta,39,Male,Master's,BCA,2021,4,"Security, Windows Server, AWS, Backup Management, Virtualization, Networking, Troubleshooting",JOB5543,System Administrator,Kite Global,Information Technology,Coimbatore,Tamil Nadu,Contract,Work From Home,"AWS, Troubleshooting, Virtualization, Linux, Active Directory, Backup Management",1,5.4 to 7.6 Lakhs,6.7,5.1 LPA,29-09-2023,Referral,Interview Scheduled,Completed,In Process,64.1,Yes,Eligible,74.6,34
APP100747,CAND28397,Anjali Bansal,25,Female,Master's,Any Graduate,2011,7.2,"MS Office, Chat Support, Email Support, Communication, Critical Thinking, Multitasking, Problem Solving, Teamwork",JOB5700,Customer Support Executive,Kite Technologies,BPO / Customer Service,Noida,Uttar Pradesh,Full-Time,Hybrid,"Chat Support, Problem Solving, Multitasking, Email Support, Customer Handling",4,4.0L-5.0L,4.7 LPA,INR 3.8,25-Feb-25,Referral,Shortlisted,Scheduled,In Process,78.3,Yes,Eligible,89.3,6
APP100623,CAND26377,Sathish Iyengar,20,Male,Bachelor's,B.A,2016,9,"Research, Critical Thinking, Creativity, Blogging, Leadership",JOB5003,Content Writer,Prism Solutions,Media & Communication,Mumbai,Maharashtra,Full-Time,Work From Home,"Research, Copywriting, SEO Writing, Editing",1,5.9L-7.0L,5.6,6,19-03-2025,Referral,Reject,Not Scheduled,Rejected,22.3,Yes,Not Eligible,51.8,15
APP100028,CAND25171,Aishwarya Mehta,36,Female,Bachelor's,MBA Marketing,2003,11.3,"Communication, Cold Calling, Client Relationship",JOB5762,Sales Executive,Bharat Systems,Sales & Business Development,MUMBAI,Maharashtra,Full-Time,Work From Office,"Sales Reporting, Communication, Client Relationship, Target Achievement, Lead Generation, CRM Software",0,7.2L-8.0L,7.8,8.4 LPA,24-08-2024,Indeed,interview scheduled,Completed,In Process,30.9,Yes,Partially Eligible,57.2,28
APP118340,CAND28382,Trisha Iyer,21,Female,Bachelor's,B.Com,2024,0.5,"Stakeholder Management, Excel, Power BI, SQL",JOB5850,Business Analyst,Bright Systems,Information Technology,Noida,Uttar Pradesh,Full-Time,Work From Office,"Documentation, Requirement Gathering, Excel, Business Process Modeling, Power BI",5,4-6.0 LPA,INR 5.1,"3,90,000",05/16/2025,Campus Placement,Reject,Not Scheduled,Rejected,37.1,No,Not Eligible,32.6,3
APP111537,CAND20826,Dhruv Mukherjee,40,Male,Diploma,B.Com,2008,14.3,"Teamwork, Auditing, Bank Reconciliation, Problem Solving, Tally, Accounts Payable, Excel, Taxation, Bookkeeping",JOB5236,Accountant,Nova Systems,Finance & Accounting,Pune,Maharashtra,Full-Time,Work From Office,"Auditing, Tally, GST, TDS",0,6.3-7.0 LPA,6.3,5.6,02-09-2025,Company Website,REJECTED,Not Scheduled,Rejected,48.5,Yes,Partially Eligible,67.4,31
APP109458,CAND27121,Kabir Bansal,43,Male,Bachelor's,B.Com,2004,,"Attendance Management, Communication, HRMS, Recruitment, Labour Law, Problem Solving",JOB5163,hr executive,Nova Labs,Human Resources,Pune,Maharashtra,Full-Time,Hybrid,"Onboarding, Recruitment, Employee Engagement, MS Office, Payroll",2,250000-390000,"2,90,000","2,70,000",01-05-2023,Naukri,Not Selected,Not Scheduled,Rejected,18.9,No,Not Eligible,21.9,16
APP115288,CAND21272,Madhavi Ghosh,34,Female,Diploma,Diploma in IT,2005,1.2,"Hindi Proficiency, Virtualization, Shell Scripting, Critical Thinking, Networking, Active Directory, Linux",JOB5122,System Administrator,Titan Systems,Information Technology,Coimbatore,Tamil Nadu,Contract,Work From Home,"Windows Server, AWS, Active Directory, Linux",1,Rs. 3.5 - 5.5 LPA,INR 4.0,4.5,25-05-2024,Indeed,pending ,Not Scheduled,In Process,52.2,Partial,Partially Eligible,54.6,8
APP114888,CAND20440,Aarohi Sharma,24,Female,Master's,B.Tech,2018,1.9,"Test Cases, Bug Tracking, API Testing, Selenium, SQL, Agile, Regression Testing",JOB5208,QA Tester,Solstice Digital,Information Technology,Bengaluru,Karnataka,Full-Time,Work From Home,"Selenium, SQL, Agile, API Testing, Regression Testing",4,Rs. 3.3 - 5.4 LPA,4.2L,"4,40,000",13-05-2023,Campus Placement,Pending,Not Scheduled,In Process,98.6,No,Not Eligible,64.2,19
APP109520,CAND28407,Trisha Chopra,24,Female,Bachelor's,MBA Marketing,2014,3.4,"CRM Software, Lead Generation, Sales Reporting, MS Office",JOB5289,Sales Executive,Crescent Industries,Sales & Business Development,Pune,Maharashtra,Full-Time,Work From Office,"Sales Reporting, CRM Software, Lead Generation, Presentation Skills",3,3.5-5.2 LPA,4.5,INR 3.3,26-11-2024,Naukri,Interview Scheduled,Completed,In Process,74.1,Partial,Partially Eligible,70.6,6
APP113554,CAND25323,Suma Kumar,40,Female,Master's,MBA Marketing,2021,1.8,"Google Analytics, Canva, Email Marketing, Copywriting",JOB5556,Digital Marketing Executive,Vantage Global,Marketing & Advertising,Hyderabad,Telangana,Full-Time,Work From Office,"Google Analytics, SEO Tools, Content Marketing, SEM, SEO",4,2.7L-4.6L,3.9L,3.7,28-07-2025,Indeed,applied,Not Scheduled,In Process,19.6,No,Not Eligible,17.8,12
